junction,period,accident_count,severe_accidents,fatal_accidents,injured_count,fatality_count,vehicles_involved,period_date,accidents_7d,accidents_30d,accidents_90d,accidents_1y,fatal_accidents_1y,injury_accidents_1y,historical_accident_rate,target_period,future_accidents,future_severe_accidents,future_fatal_accidents,future_injuries,future_risk_score,risk_level
LAD Square,2024-04,1,0,0,1,0,3,2024-04-01,1.0,1.0,3.0,16.0,0.0,19.0,1.3333333333333333,2024-04-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LAD Square,2024-05,1,0,0,1,0,1,2024-05-01,1.0,1.0,3.0,16.0,0.0,19.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2024-08,1,0,0,1,0,2,2024-08-01,1.0,1.0,3.0,16.0,0.0,19.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2024-11,2,1,0,5,0,5,2024-11-01,1.0,1.0,3.0,16.0,0.0,19.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2025-01,2,0,0,1,0,5,2025-01-01,2.0,2.0,4.0,16.0,0.0,24.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2025-06,1,0,0,1,0,1,2025-06-01,2.0,2.0,5.0,16.0,0.0,24.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2025-10,2,0,0,2,0,2,2025-10-01,1.0,1.0,5.0,16.0,0.0,24.0,1.3333333333333333,,,,,,0.0,LOW
LAD Square,2025-12,1,0,0,1,0,2,2025-12-01,2.0,2.0,5.0,17.0,0.0,25.0,1.4166666666666667,,,,,,0.0,LOW
LIC Chowk,2020-03,2,0,0,0,0,8,2020-03-01,,,,,,,,2020-03-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2020-04,1,0,0,0,0,1,2020-04-01,2.0,2.0,,,,,,2020-04-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2020-05,1,0,0,1,0,2,2020-05-01,1.0,1.0,,,,,,,,,,,0.0,LOW
LIC Chowk,2020-09,1,0,0,1,0,1,2020-09-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
LIC Chowk,2020-11,1,0,0,0,0,2,2020-11-01,1.0,1.0,3.0,,,,,2020-11-01,2.0,1.0,0.0,5.0,6.0,HIGH
LIC Chowk,2020-12,2,1,0,5,0,4,2020-12-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
LIC Chowk,2021-03,2,0,0,0,0,6,2021-03-01,2.0,2.0,4.0,,,,,2021-03-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2021-04,1,0,0,0,0,3,2021-04-01,2.0,2.0,5.0,,,,,,,,,,0.0,LOW
LIC Chowk,2022-01,2,1,0,7,0,6,2022-01-01,1.0,1.0,5.0,,,,,2022-01-01,1.0,1.0,0.0,3.0,4.6,HIGH
LIC Chowk,2022-02,1,1,0,3,0,4,2022-02-01,2.0,2.0,5.0,,,,,,,,,,0.0,LOW
LIC Chowk,2022-04,2,1,0,3,0,5,2022-04-01,1.0,1.0,4.0,,,,,2022-04-01,2.0,1.0,0.0,5.0,6.0,HIGH
LIC Chowk,2022-05,2,1,0,5,0,4,2022-05-01,2.0,2.0,5.0,,,,,2022-05-01,3.0,1.0,0.0,4.0,6.8,HIGH
LIC Chowk,2022-06,3,1,0,4,0,10,2022-06-01,2.0,2.0,5.0,18.0,0.0,25.0,1.5,2022-06-01,2.0,1.0,0.0,3.0,5.6,HIGH
LIC Chowk,2022-07,2,1,0,3,0,6,2022-07-01,3.0,3.0,7.0,19.0,0.0,29.0,1.5833333333333333,,,,,,0.0,LOW
LIC Chowk,2022-09,2,0,0,3,0,5,2022-09-01,2.0,2.0,7.0,20.0,0.0,32.0,1.6666666666666667,2022-09-01,2.0,0.0,0.0,3.0,2.6,HIGH
LIC Chowk,2022-10,2,0,0,3,0,7,2022-10-01,2.0,2.0,7.0,21.0,0.0,34.0,1.75,2022-10-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2022-11,1,0,0,0,0,3,2022-11-01,2.0,2.0,6.0,22.0,0.0,36.0,1.8333333333333333,2022-11-01,2.0,1.0,1.0,1.0,10.2,HIGH
LIC Chowk,2022-12,2,1,1,1,1,4,2022-12-01,1.0,1.0,5.0,22.0,0.0,36.0,1.8333333333333333,2022-12-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2023-01,1,0,0,0,0,2,2023-01-01,2.0,2.0,5.0,22.0,1.0,32.0,1.8333333333333333,2023-01-01,2.0,0.0,0.0,2.0,2.4,HIGH
LIC Chowk,2023-02,2,0,0,2,0,3,2023-02-01,1.0,1.0,4.0,21.0,1.0,32.0,1.75,,,,,,0.0,LOW
LIC Chowk,2023-04,4,0,0,4,0,15,2023-04-01,2.0,2.0,5.0,22.0,1.0,34.0,1.8333333333333333,,,,,,0.0,LOW
LIC Chowk,2023-08,3,1,1,5,2,7,2023-08-01,4.0,4.0,7.0,24.0,1.0,31.0,2.0,2023-08-01,2.0,1.0,1.0,2.0,10.4,HIGH
LIC Chowk,2023-09,2,1,1,2,2,3,2023-09-01,3.0,3.0,9.0,26.0,2.0,33.0,2.1666666666666665,2023-09-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2023-10,1,0,0,1,0,2,2023-10-01,2.0,2.0,9.0,26.0,3.0,32.0,2.1666666666666665,2023-10-01,1.0,0.0,0.0,2.0,1.4,HIGH
LIC Chowk,2023-11,1,0,0,2,0,3,2023-11-01,1.0,1.0,6.0,25.0,3.0,28.0,2.0833333333333335,2023-11-01,8.0,1.0,0.0,10.0,13.0,HIGH
LIC Chowk,2023-12,8,1,0,10,0,19,2023-12-01,1.0,1.0,4.0,23.0,3.0,26.0,1.9166666666666667,2023-12-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2024-01,1,0,0,1,0,3,2024-01-01,8.0,8.0,10.0,29.0,3.0,33.0,2.4166666666666665,,,,,,0.0,LOW
LIC Chowk,2024-03,1,0,0,0,0,1,2024-03-01,1.0,1.0,10.0,28.0,3.0,31.0,2.3333333333333335,2024-03-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2024-04,1,0,0,1,0,1,2024-04-01,1.0,1.0,10.0,27.0,3.0,28.0,2.25,2024-04-01,1.0,0.0,0.0,2.0,1.4,HIGH
LIC Chowk,2024-05,1,0,0,2,0,2,2024-05-01,1.0,1.0,3.0,27.0,3.0,29.0,2.25,2024-05-01,3.0,0.0,0.0,4.0,3.8,HIGH
LIC Chowk,2024-06,3,0,0,4,0,4,2024-06-01,1.0,1.0,3.0,26.0,2.0,30.0,2.1666666666666665,2024-06-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2024-07,1,0,0,1,0,3,2024-07-01,3.0,3.0,5.0,28.0,2.0,34.0,2.3333333333333335,,,,,,0.0,LOW
LIC Chowk,2024-10,2,0,0,1,0,4,2024-10-01,1.0,1.0,5.0,27.0,2.0,33.0,2.25,,,,,,0.0,LOW
LIC Chowk,2025-01,1,0,0,0,0,4,2025-01-01,2.0,2.0,6.0,25.0,2.0,30.0,2.0833333333333335,,,,,,0.0,LOW
LIC Chowk,2025-03,2,1,0,5,0,5,2025-03-01,1.0,1.0,4.0,23.0,1.0,25.0,1.9166666666666667,2025-03-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2025-04,1,0,0,0,0,3,2025-04-01,2.0,2.0,5.0,23.0,0.0,28.0,1.9166666666666667,2025-04-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2025-05,1,0,0,0,0,1,2025-05-01,1.0,1.0,4.0,23.0,0.0,27.0,1.9166666666666667,2025-05-01,3.0,1.0,0.0,5.0,7.0,HIGH
LIC Chowk,2025-06,3,1,0,5,0,7,2025-06-01,1.0,1.0,4.0,23.0,0.0,25.0,1.9166666666666667,2025-06-01,1.0,1.0,0.0,5.0,5.0,HIGH
LIC Chowk,2025-07,1,1,0,5,0,3,2025-07-01,3.0,3.0,5.0,18.0,0.0,20.0,1.5,2025-07-01,2.0,0.0,0.0,1.0,2.2,HIGH
LIC Chowk,2025-08,2,0,0,1,0,6,2025-08-01,1.0,1.0,5.0,18.0,0.0,24.0,1.5,2025-08-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
LIC Chowk,2025-09,1,0,0,0,0,4,2025-09-01,2.0,2.0,6.0,19.0,0.0,25.0,1.5833333333333333,2025-09-01,3.0,0.0,0.0,1.0,3.2,HIGH
LIC Chowk,2025-10,3,0,0,1,0,8,2025-10-01,1.0,1.0,4.0,19.0,0.0,24.0,1.5833333333333333,2025-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2025-11,1,0,0,1,0,4,2025-11-01,3.0,3.0,6.0,21.0,0.0,23.0,1.75,2025-11-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
LIC Chowk,2025-12,1,0,0,1,0,1,2025-12-01,1.0,1.0,5.0,19.0,0.0,20.0,1.5833333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2020-02,2,0,0,1,0,5,2020-02-01,,,,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2020-04,1,0,0,0,0,4,2020-04-01,2.0,2.0,,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2020-10,2,2,1,5,2,6,2020-10-01,1.0,1.0,,,,,,2020-10-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Laxmi Nagar Square,2020-11,1,0,0,0,0,4,2020-11-01,2.0,2.0,5.0,,,,,2020-11-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Laxmi Nagar Square,2020-12,1,0,0,1,0,1,2020-12-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2021-06,1,0,0,0,0,4,2021-06-01,1.0,1.0,4.0,,,,,2021-06-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Laxmi Nagar Square,2021-07,1,0,0,1,0,1,2021-07-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2021-09,1,0,0,1,0,1,2021-09-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2022-08,2,0,0,2,0,4,2022-08-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2022-12,1,1,0,5,0,2,2022-12-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2023-04,2,1,0,6,0,2,2023-04-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Laxmi Nagar Square,2023-07,2,0,0,1,0,3,2023-07-01,2.0,2.0,5.0,,,,,2023-07-01,1.0,0.0,0.0,3.0,1.6,HIGH
Laxmi Nagar Square,2023-08,1,0,0,3,0,2,2023-08-01,2.0,2.0,5.0,17.0,1.0,23.0,1.4166666666666667,2023-08-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Laxmi Nagar Square,2023-09,1,0,0,0,0,2,2023-09-01,1.0,1.0,5.0,16.0,1.0,25.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2023-11,1,0,0,1,0,3,2023-11-01,1.0,1.0,4.0,16.0,1.0,25.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2024-02,2,0,0,0,0,6,2024-02-01,1.0,1.0,3.0,15.0,0.0,21.0,1.25,,,,,,0.0,LOW
Laxmi Nagar Square,2024-05,1,0,0,0,0,3,2024-05-01,2.0,2.0,4.0,16.0,0.0,21.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2024-08,1,1,0,4,0,1,2024-08-01,1.0,1.0,4.0,16.0,0.0,20.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2024-11,1,0,0,3,0,1,2024-11-01,1.0,1.0,4.0,16.0,0.0,24.0,1.3333333333333333,2024-11-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Laxmi Nagar Square,2024-12,1,0,0,1,0,3,2024-12-01,1.0,1.0,3.0,16.0,0.0,26.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2025-02,1,0,0,2,0,2,2025-02-01,1.0,1.0,3.0,16.0,0.0,26.0,1.3333333333333333,2025-02-01,2.0,0.0,0.0,1.0,2.2,HIGH
Laxmi Nagar Square,2025-03,2,0,0,1,0,5,2025-03-01,1.0,1.0,3.0,15.0,0.0,26.0,1.25,,,,,,0.0,LOW
Laxmi Nagar Square,2025-08,2,0,0,3,0,8,2025-08-01,2.0,2.0,4.0,16.0,0.0,22.0,1.3333333333333333,,,,,,0.0,LOW
Laxmi Nagar Square,2025-10,1,1,1,4,2,4,2025-10-01,2.0,2.0,5.0,16.0,0.0,19.0,1.3333333333333333,,,,,,0.0,LOW
Lokmat Square,2020-02,2,0,0,2,0,4,2020-02-01,,,,,,,,,,,,,0.0,LOW
Lokmat Square,2020-06,1,1,1,1,1,4,2020-06-01,2.0,2.0,,,,,,2020-06-01,1.0,0.0,0.0,2.0,1.4,HIGH
Lokmat Square,2020-07,1,0,0,2,0,4,2020-07-01,1.0,1.0,,,,,,2020-07-01,2.0,0.0,0.0,2.0,2.4,HIGH
Lokmat Square,2020-08,2,0,0,2,0,7,2020-08-01,1.0,1.0,4.0,,,,,2020-08-01,1.0,0.0,0.0,2.0,1.4,HIGH
Lokmat Square,2020-09,1,0,0,2,0,4,2020-09-01,2.0,2.0,4.0,,,,,2020-09-01,3.0,0.0,0.0,4.0,3.8,HIGH
Lokmat Square,2020-10,3,0,0,4,0,9,2020-10-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Lokmat Square,2020-12,1,0,0,0,0,4,2020-12-01,3.0,3.0,6.0,,,,,,,,,,0.0,LOW
Lokmat Square,2021-02,2,0,0,3,0,6,2021-02-01,1.0,1.0,5.0,,,,,2021-02-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2021-03,1,0,0,1,0,4,2021-03-01,2.0,2.0,6.0,,,,,,,,,,0.0,LOW
Lokmat Square,2021-05,1,0,0,0,0,3,2021-05-01,1.0,1.0,4.0,,,,,2021-05-01,3.0,1.0,0.0,6.0,7.2,HIGH
Lokmat Square,2021-06,3,1,0,6,0,7,2021-06-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Lokmat Square,2021-08,1,0,0,0,0,1,2021-08-01,3.0,3.0,5.0,,,,,2021-08-01,2.0,0.0,0.0,1.0,2.2,HIGH
Lokmat Square,2021-09,2,0,0,1,0,4,2021-09-01,1.0,1.0,5.0,19.0,1.0,23.0,1.5833333333333333,,,,,,0.0,LOW
Lokmat Square,2022-01,2,0,0,1,0,4,2022-01-01,2.0,2.0,6.0,19.0,1.0,22.0,1.5833333333333333,,,,,,0.0,LOW
Lokmat Square,2022-04,1,1,0,2,0,2,2022-04-01,2.0,2.0,5.0,20.0,0.0,22.0,1.6666666666666667,2022-04-01,2.0,0.0,0.0,0.0,2.0,HIGH
Lokmat Square,2022-05,2,0,0,0,0,6,2022-05-01,1.0,1.0,5.0,20.0,0.0,22.0,1.6666666666666667,2022-05-01,1.0,1.0,0.0,2.0,4.4,HIGH
Lokmat Square,2022-06,1,1,0,2,0,4,2022-06-01,2.0,2.0,5.0,20.0,0.0,20.0,1.6666666666666667,2022-06-01,3.0,0.0,0.0,3.0,3.6,HIGH
Lokmat Square,2022-07,3,0,0,3,0,6,2022-07-01,1.0,1.0,4.0,20.0,0.0,20.0,1.6666666666666667,2022-07-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2022-08,1,0,0,1,0,1,2022-08-01,3.0,3.0,6.0,20.0,0.0,19.0,1.6666666666666667,2022-08-01,2.0,0.0,0.0,1.0,2.2,HIGH
Lokmat Square,2022-09,2,0,0,1,0,7,2022-09-01,1.0,1.0,5.0,20.0,0.0,20.0,1.6666666666666667,2022-09-01,1.0,0.0,0.0,2.0,1.4,HIGH
Lokmat Square,2022-10,1,0,0,2,0,4,2022-10-01,2.0,2.0,6.0,20.0,0.0,18.0,1.6666666666666667,2022-10-01,2.0,0.0,0.0,0.0,2.0,HIGH
Lokmat Square,2022-11,2,0,0,0,0,6,2022-11-01,1.0,1.0,4.0,20.0,0.0,19.0,1.6666666666666667,,,,,,0.0,LOW
Lokmat Square,2023-01,1,0,0,0,0,2,2023-01-01,2.0,2.0,5.0,21.0,0.0,19.0,1.75,,,,,,0.0,LOW
Lokmat Square,2023-04,2,0,0,1,0,4,2023-04-01,1.0,1.0,4.0,19.0,0.0,13.0,1.5833333333333333,2023-04-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2023-05,1,0,0,1,0,1,2023-05-01,2.0,2.0,5.0,20.0,0.0,14.0,1.6666666666666667,,,,,,0.0,LOW
Lokmat Square,2023-07,2,0,0,1,0,5,2023-07-01,1.0,1.0,4.0,19.0,0.0,14.0,1.5833333333333333,,,,,,0.0,LOW
Lokmat Square,2023-09,2,0,0,1,0,5,2023-09-01,2.0,2.0,5.0,19.0,0.0,14.0,1.5833333333333333,2023-09-01,2.0,1.0,0.0,5.0,6.0,HIGH
Lokmat Square,2023-10,2,1,0,5,0,8,2023-10-01,2.0,2.0,5.0,20.0,0.0,13.0,1.6666666666666667,2023-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2023-11,1,0,0,1,0,3,2023-11-01,2.0,2.0,6.0,20.0,0.0,18.0,1.6666666666666667,2023-11-01,4.0,2.0,1.0,9.0,16.8,HIGH
Lokmat Square,2023-12,4,2,1,9,1,9,2023-12-01,1.0,1.0,5.0,20.0,0.0,17.0,1.6666666666666667,2023-12-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2024-01,1,0,0,1,0,2,2024-01-01,4.0,4.0,7.0,21.0,1.0,23.0,1.75,,,,,,0.0,LOW
Lokmat Square,2024-03,1,0,0,1,0,1,2024-03-01,1.0,1.0,6.0,21.0,1.0,23.0,1.75,2024-03-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Lokmat Square,2024-04,1,0,0,1,0,3,2024-04-01,1.0,1.0,6.0,20.0,1.0,23.0,1.6666666666666667,,,,,,0.0,LOW
Lokmat Square,2024-06,2,0,0,3,0,4,2024-06-01,1.0,1.0,3.0,20.0,1.0,22.0,1.6666666666666667,,,,,,0.0,LOW
Lokmat Square,2024-08,2,0,0,5,0,3,2024-08-01,2.0,2.0,4.0,20.0,1.0,25.0,1.6666666666666667,2024-08-01,3.0,0.0,0.0,4.0,3.8,HIGH
Lokmat Square,2024-09,3,0,0,4,0,5,2024-09-01,2.0,2.0,5.0,21.0,1.0,30.0,1.75,,,,,,0.0,LOW
Lokmat Square,2025-02,2,0,0,2,0,6,2025-02-01,3.0,3.0,7.0,22.0,1.0,33.0,1.8333333333333333,,,,,,0.0,LOW
Lokmat Square,2025-04,2,0,0,2,0,2,2025-04-01,2.0,2.0,7.0,23.0,1.0,34.0,1.9166666666666667,,,,,,0.0,LOW
Lokmat Square,2025-10,1,1,0,2,0,1,2025-10-01,2.0,2.0,7.0,23.0,1.0,35.0,1.9166666666666667,2025-10-01,1.0,0.0,0.0,3.0,1.6,HIGH
Lokmat Square,2025-11,1,0,0,3,0,1,2025-11-01,1.0,1.0,5.0,22.0,1.0,36.0,1.8333333333333333,2025-11-01,3.0,0.0,0.0,4.0,3.8,HIGH
Lokmat Square,2025-12,3,0,0,4,0,8,2025-12-01,1.0,1.0,4.0,21.0,1.0,34.0,1.75,,,,,,0.0,LOW
Manakpur Chowk,2020-03,1,0,0,1,0,1,2020-03-01,,,,,,,,,,,,,0.0,LOW
Manakpur Chowk,2020-07,1,0,0,2,0,2,2020-07-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Manakpur Chowk,2020-09,1,1,0,3,0,1,2020-09-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Manakpur Chowk,2020-11,2,0,0,3,0,3,2020-11-01,1.0,1.0,3.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2021-05,1,1,0,3,0,3,2021-05-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2021-08,1,0,0,1,0,4,2021-08-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2021-10,1,0,0,1,0,3,2021-10-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2022-03,2,0,0,2,0,8,2022-03-01,1.0,1.0,3.0,,,,,2022-03-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manakpur Chowk,2022-04,1,0,0,1,0,3,2022-04-01,2.0,2.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2022-06,2,1,0,6,0,4,2022-06-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2022-08,1,0,0,1,0,2,2022-08-01,2.0,2.0,5.0,,,,,2022-08-01,1.0,0.0,0.0,3.0,1.6,HIGH
Manakpur Chowk,2022-09,1,0,0,3,0,2,2022-09-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Manakpur Chowk,2022-11,2,1,0,7,0,7,2022-11-01,1.0,1.0,4.0,15.0,0.0,27.0,1.25,,,,,,0.0,LOW
Manakpur Chowk,2023-03,1,0,0,2,0,1,2023-03-01,2.0,2.0,4.0,16.0,0.0,33.0,1.3333333333333333,2023-03-01,3.0,0.0,0.0,2.0,3.4,HIGH
Manakpur Chowk,2023-04,3,0,0,2,0,9,2023-04-01,1.0,1.0,4.0,16.0,0.0,33.0,1.3333333333333333,,,,,,0.0,LOW
Manakpur Chowk,2023-10,2,0,0,1,0,5,2023-10-01,3.0,3.0,6.0,18.0,0.0,32.0,1.5,,,,,,0.0,LOW
Manakpur Chowk,2024-01,1,0,0,3,0,2,2024-01-01,2.0,2.0,6.0,18.0,0.0,30.0,1.5,,,,,,0.0,LOW
Manakpur Chowk,2024-05,2,0,0,1,0,7,2024-05-01,1.0,1.0,6.0,18.0,0.0,30.0,1.5,2024-05-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manakpur Chowk,2024-06,1,0,0,1,0,2,2024-06-01,2.0,2.0,5.0,19.0,0.0,30.0,1.5833333333333333,,,,,,0.0,LOW
Manakpur Chowk,2024-10,1,1,0,4,0,4,2024-10-01,1.0,1.0,4.0,19.0,0.0,30.0,1.5833333333333333,2024-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manakpur Chowk,2024-11,1,0,0,1,0,2,2024-11-01,1.0,1.0,4.0,18.0,0.0,32.0,1.5,2024-11-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Manakpur Chowk,2024-12,1,0,0,0,0,2,2024-12-01,1.0,1.0,3.0,18.0,0.0,32.0,1.5,,,,,,0.0,LOW
Manakpur Chowk,2025-05,1,0,0,0,0,4,2025-05-01,1.0,1.0,3.0,17.0,0.0,26.0,1.4166666666666667,2025-05-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manakpur Chowk,2025-06,1,0,0,1,0,2,2025-06-01,1.0,1.0,3.0,17.0,0.0,25.0,1.4166666666666667,2025-06-01,2.0,1.0,0.0,3.0,5.6,HIGH
Manakpur Chowk,2025-07,2,1,0,3,0,7,2025-07-01,1.0,1.0,3.0,17.0,0.0,23.0,1.4166666666666667,2025-07-01,1.0,0.0,0.0,3.0,1.6,HIGH
Manakpur Chowk,2025-08,1,0,0,3,0,4,2025-08-01,2.0,2.0,4.0,17.0,0.0,19.0,1.4166666666666667,,,,,,0.0,LOW
Manakpur Chowk,2025-11,1,0,0,3,0,3,2025-11-01,1.0,1.0,4.0,17.0,0.0,20.0,1.4166666666666667,,,,,,0.0,LOW
Manewada Chowk,2020-04,1,0,0,1,0,1,2020-04-01,,,,,,,,,,,,,0.0,LOW
Manewada Chowk,2021-02,2,0,0,3,0,3,2021-02-01,1.0,1.0,,,,,,,,,,,0.0,LOW
Manewada Chowk,2021-08,2,0,0,1,0,7,2021-08-01,2.0,2.0,,,,,,,,,,,0.0,LOW
Manewada Chowk,2021-11,2,0,0,2,0,6,2021-11-01,2.0,2.0,5.0,,,,,2021-11-01,1.0,0.0,0.0,3.0,1.6,HIGH
Manewada Chowk,2021-12,1,0,0,3,0,3,2021-12-01,2.0,2.0,6.0,,,,,,,,,,0.0,LOW
Manewada Chowk,2022-07,1,1,1,3,1,3,2022-07-01,1.0,1.0,5.0,,,,,,,,,,0.0,LOW
Manewada Chowk,2022-10,1,1,0,4,0,4,2022-10-01,1.0,1.0,4.0,,,,,,,,,,0.0,LOW
Manewada Chowk,2022-12,1,0,0,1,0,3,2022-12-01,1.0,1.0,3.0,,,,,2022-12-01,3.0,1.0,0.0,7.0,7.4,HIGH
Manewada Chowk,2023-01,3,1,0,7,0,8,2023-01-01,1.0,1.0,3.0,,,,,2023-01-01,3.0,1.0,0.0,7.0,7.4,HIGH
Manewada Chowk,2023-02,3,1,0,7,0,7,2023-02-01,3.0,3.0,5.0,,,,,,,,,,0.0,LOW
Manewada Chowk,2023-05,1,1,0,5,0,4,2023-05-01,3.0,3.0,7.0,,,,,,,,,,0.0,LOW
Manewada Chowk,2023-07,2,0,0,2,0,8,2023-07-01,1.0,1.0,7.0,,,,,2023-07-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manewada Chowk,2023-08,1,0,0,1,0,4,2023-08-01,2.0,2.0,6.0,20.0,1.0,39.0,1.6666666666666667,2023-08-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Manewada Chowk,2023-09,1,0,0,0,0,3,2023-09-01,1.0,1.0,4.0,20.0,1.0,39.0,1.6666666666666667,2023-09-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manewada Chowk,2023-10,1,0,0,1,0,3,2023-10-01,1.0,1.0,4.0,19.0,1.0,36.0,1.5833333333333333,2023-10-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
Manewada Chowk,2023-11,1,0,0,1,0,1,2023-11-01,1.0,1.0,3.0,18.0,1.0,36.0,1.5,,,,,,0.0,LOW
Manewada Chowk,2024-02,1,0,0,0,0,2,2024-02-01,1.0,1.0,3.0,17.0,1.0,35.0,1.4166666666666667,,,,,,0.0,LOW
Manewada Chowk,2024-04,1,0,0,3,0,1,2024-04-01,1.0,1.0,3.0,17.0,1.0,32.0,1.4166666666666667,2024-04-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Manewada Chowk,2024-05,1,0,0,0,0,1,2024-05-01,1.0,1.0,3.0,17.0,0.0,32.0,1.4166666666666667,2024-05-01,1.0,1.0,1.0,4.0,9.8,HIGH
Manewada Chowk,2024-06,1,1,1,4,2,2,2024-06-01,1.0,1.0,3.0,17.0,0.0,28.0,1.4166666666666667,,,,,,0.0,LOW
Manewada Chowk,2024-10,2,0,0,1,0,5,2024-10-01,1.0,1.0,3.0,17.0,1.0,31.0,1.4166666666666667,2024-10-01,1.0,1.0,0.0,3.0,4.6,HIGH
Manewada Chowk,2024-11,1,1,0,3,0,2,2024-11-01,2.0,2.0,4.0,16.0,1.0,25.0,1.3333333333333333,2024-11-01,1.0,0.0,0.0,0.0,1.0,MEDIUM
Manewada Chowk,2024-12,1,0,0,0,0,1,2024-12-01,1.0,1.0,4.0,14.0,1.0,21.0,1.1666666666666667,2024-12-01,1.0,1.0,0.0,2.0,4.4,HIGH
Manewada Chowk,2025-01,1,1,0,2,0,1,2025-01-01,1.0,1.0,4.0,14.0,1.0,16.0,1.1666666666666667,,,,,,0.0,LOW
Manewada Chowk,2025-03,3,0,0,2,0,7,2025-03-01,1.0,1.0,3.0,13.0,1.0,16.0,1.0833333333333333,2025-03-01,1.0,0.0,0.0,1.0,1.2,MEDIUM
